Pt1 Tl2,158739,140,,45180,140,mp-571160,,,,,
Pt3 Te4,84927,12,mp-21042,43672,12,,,,,,
Rb1 S2 Sn1,84757,160,mp-7795,27827,160,,,,,,
Re2 Sc3 Si3,43673,5,,41569,5,,,,,,
Re2 Te5,47703,61,mp-672714,8463,61,mp-583070,0.0222,0.043,1.63,,
Re4 Si7,87418,8,mp-568595,33901,8,,,,,,
Ru3 Si5 Sm2,110534,128,mp-697708,42958,128,,,,,,
Ru3 Si5 Sm2,110534,128,mp-697708,85446,128,mp-505681,0.285,0.073,0.686,,
Ru3 Si5 Sm2,85446,128,mp-505681,42958,128,,,,,,
S1 Zn1,18883,160,mp-581476,18885,160,mp-581601,8.76e-07,0.0022,0.0099,,
S1 Zn1,18884,160,mp-581412,18883,160,mp-581476,9.95e-06,0.0022,0.014,,
S1 Zn1,18888,160,mp-581602,18890,160,mp-581258,8.5e-06,0.0004,0.000308,,
S1 Zn1,18890,160,mp-581258,6585,160,mp-608468,0.0398,0.0575,0.173,,
S1 Zn1,18891,-1,,18892,-1,,,,,,
S1 Zn1,18892,-1,,41709,-1,,,,,,
S1 Zn1,18893,156,mp-556161,18894,156,mp-556392,6.07e-07,0.0017,0.000673,,
S1 Zn1,18895,160,,18898,160,,,,,,
S1 Zn1,18895,160,,18899,160,,,,,,
S1 Zn1,18896,160,,18895,160,,,,,,
S1 Zn1,18896,160,,18899,160,,,,,,
S1 Zn1,18896,160,,36011,160,,,,,,
S1 Zn1,18896,160,,36013,160,,,,,,
S1 Zn1,18897,160,,18898,160,,,,,,
S1 Zn1,18897,160,,18899,160,,,,,,
S1 Zn1,18897,160,,36012,160,,,,,,
S1 Zn1,18900,-1,mp-554115,36025,-1,,,,,,
S1 Zn1,18900,-1,mp-554115,36026,-1,,,,,,
S1 Zn1,18983,-1,mp-555664,18984,-1,mp-555594,0.000182,0.0045,0.0302,,
S1 Zn1,18985,-1,mp-555543,18983,-1,mp-555664,0.00022,0.0043,0.000343,,
S1 Zn1,18985,-1,mp-555543,18984,-1,mp-555594,3.79e-05,0.0002,0.0305,,
S1 Zn1,18985,-1,mp-555543,36025,-1,,,,,,
S1 Zn1,19026,-1,,19025,-1,,,,,,
S1 Zn1,19026,-1,,36015,-1,,,,,,
S1 Zn1,36004,160,mp-556105,36005,160,mp-18377,0.00064,0.0063,0.0319,,
S1 Zn1,36004,160,mp-556105,41708,160,mp-555858,6.12e-06,0.0332,0.087,,
S1 Zn1,36008,156,mp-557054,18893,156,mp-556161,0.000403,0.0068,0.00602,,
S1 Zn1,36008,156,mp-557054,18894,156,mp-556392,0.000403,0.0085,0.00535,,
S1 Zn1,36008,156,mp-557054,36009,156,mp-556716,1.13e-05,0.0023,0.000506,,
S1 Zn1,36009,156,mp-556716,18894,156,mp-556392,0.000414,0.0062,0.00585,,
S1 Zn1,36011,160,,18899,160,,,,,,
S1 Zn1,36012,160,,18898,160,,,,,,
S1 Zn1,36012,160,,18899,160,,,,,,
S1 Zn1,36017,156,mp-556280,41706,156,mp-556155,4.74e-07,0.0004,0.000199,,
S1 Zn1,36019,-1,,18892,-1,,,,,,
S1 Zn1,36019,-1,,36020,-1,,,,,,
S1 Zn1,36019,-1,,36021,-1,,,,,,
S1 Zn1,36020,-1,,18891,-1,,,,,,
S1 Zn1,36020,-1,,42362,-1,,,,,,
S1 Zn1,36021,-1,,42362,-1,,,,,,
S1 Zn1,36023,-1,mp-554999,36032,-1,,,,,,
S1 Zn1,36025,-1,,18983,-1,mp-555664,,,,,
S1 Zn1,36025,-1,,18984,-1,mp-555594,,,,,
S1 Zn1,36025,-1,,36070,-1,mp-553916,,,,,
S1 Zn1,36026,-1,,36025,-1,,,,,,
S1 Zn1,36027,-1,,18985,-1,mp-555543,,,,,
S1 Zn1,36027,-1,,36025,-1,,,,,,
S1 Zn1,36027,-1,,36070,-1,mp-553916,,,,,
S1 Zn1,36027,-1,,41763,-1,mp-554829,,,,,
S1 Zn1,36028,-1,,18983,-1,mp-555664,,,,,
S1 Zn1,36028,-1,,18984,-1,mp-555594,,,,,
S1 Zn1,36028,-1,,36025,-1,,,,,,
S1 Zn1,36028,-1,,41763,-1,mp-554829,,,,,
S1 Zn1,36029,-1,,18900,-1,mp-554115,,,,,
S1 Zn1,36029,-1,,36025,-1,,,,,,
S1 Zn1,36029,-1,,36026,-1,,,,,,
S1 Zn1,36031,-1,,36024,-1,mp-554630,,,,,
S1 Zn1,36031,-1,,36030,-1,,,,,,
S1 Zn1,36036,-1,,36035,-1,mp-581405,,,,,
S1 Zn1,36040,-1,,6386,-1,mp-555311,,,,,
S1 Zn1,36042,-1,mp-554961,36041,-1,mp-555079,0.000188,0.0039,0.0023,,
S1 Zn1,36043,-1,mp-554503,36041,-1,mp-555079,0.000188,0.0001,0.0024,,
S1 Zn1,36047,-1,,36044,-1,mp-554004,,,,,
S1 Zn1,36051,-1,mp-555666,36053,-1,,,,,,
S1 Zn1,36051,-1,mp-555666,36054,-1,,,,,,
S1 Zn1,36058,-1,mp-582680,36060,-1,,,,,,
S1 Zn1,36070,-1,mp-553916,18984,-1,mp-555594,3.13e-05,0.0013,0.0292,,
S1 Zn1,36070,-1,mp-553916,36032,-1,,,,,,
S1 Zn1,36070,-1,mp-553916,41763,-1,mp-554829,5.81e-06,0.0013,0.00212,,
S1 Zn1,36077,-1,mp-555628,36034,-1,,,,,,
S1 Zn1,41710,-1,,18891,-1,,,,,,
S1 Zn1,41710,-1,,18892,-1,,,,,,
S1 Zn1,41710,-1,,41709,-1,,,,,,
S1 Zn1,41712,156,mp-556784,41713,156,mp-556543,1.03e-06,0.0012,0.000905,,
S1 Zn1,41715,-1,,36076,-1,,,,,,
S1 Zn1,41716,-1,,36076,-1,,,,,,
S1 Zn1,41716,-1,,41715,-1,,,,,,
S1 Zn1,41719,-1,,41718,-1,mp-554253,,,,,
S1 Zn1,41720,-1,,6385,-1,mp-553880,,,,,
S1 Zn1,41720,-1,,6388,-1,,,,,,
S1 Zn1,41721,-1,,41720,-1,,,,,,
S1 Zn1,41721,-1,,6388,-1,,,,,,
S1 Zn1,41722,-1,,36071,-1,mp-554608,,,,,
S1 Zn1,41724,160,,18896,160,,,,,,
S1 Zn1,41724,160,,18899,160,,,,,,
S1 Zn1,41724,160,,36013,160,,,,,,
S1 Zn1,41725,-1,,42070,-1,,,,,,
S1 Zn1,41726,156,mp-555782,41706,156,mp-556155,1.11e-06,0.0006,7.38e-05,,
S1 Zn1,41727,-1,,36020,-1,,,,,,
S1 Zn1,41728,-1,,36019,-1,,,,,,
S1 Zn1,41728,-1,,36020,-1,,,,,,
S1 Zn1,41728,-1,,41730,-1,,,,,,
S1 Zn1,41730,-1,,42362,-1,,,,,,
S1 Zn1,41731,-1,,18891,-1,,,,,,
S1 Zn1,41731,-1,,36019,-1,,,,,,
S1 Zn1,41731,-1,,36021,-1,,,,,,
S1 Zn1,41731,-1,,41730,-1,,,,,,
S1 Zn1,41732,-1,,41728,-1,,,,,,
S1 Zn1,41733,-1,,41727,-1,,,,,,
S1 Zn1,41733,-1,,41728,-1,,,,,,
S1 Zn1,41734,-1,,41711,-1,,,,,,
S1 Zn1,41735,-1,mp-554820,36041,-1,mp-555079,4.11e-07,0.0006,0.00263,,
S1 Zn1,41735,-1,mp-554820,36042,-1,mp-554961,0.000188,0.0033,0.00493,,
S1 Zn1,41735,-1,mp-554820,36043,-1,mp-554503,0.000188,0.0005,0.00503,,
S1 Zn1,41735,-1,mp-554820,36045,-1,,,,,,
S1 Zn1,41736,-1,mp-554681,36041,-1,mp-555079,0.000189,0.0025,0.000968,,
S1 Zn1,41736,-1,mp-554681,36043,-1,mp-554503,1.31e-06,0.0026,0.00143,,
S1 Zn1,41736,-1,mp-554681,41735,-1,mp-554820,0.000189,0.0031,0.0036,,
S1 Zn1,41738,-1,,36041,-1,mp-555079,,,,,
S1 Zn1,41738,-1,,36043,-1,mp-554503,,,,,
S1 Zn1,41738,-1,,41735,-1,mp-554820,,,,,
S1 Zn1,41738,-1,,41736,-1,mp-554681,,,,,
S1 Zn1,41740,-1,,41739,-1,,,,,,
S1 Zn1,41742,-1,,41739,-1,,,,,,
S1 Zn1,41744,-1,mp-680087,41743,-1,mp-680085,0.000123,0.005,0.00511,,
S1 Zn1,41745,-1,mp-555583,36023,-1,mp-554999,2.62e-05,0.0021,0.0112,,
S1 Zn1,41745,-1,mp-555583,36030,-1,,,,,,
S1 Zn1,41746,-1,,18985,-1,mp-555543,,,,,
S1 Zn1,41746,-1,,36023,-1,mp-554999,,,,,
S1 Zn1,41746,-1,,36030,-1,,,,,,
S1 Zn1,41746,-1,,41745,-1,mp-555583,,,,,
S1 Zn1,41748,-1,,41745,-1,mp-555583,,,,,
S1 Zn1,41748,-1,,41749,-1,mp-554713,,,,,
S1 Zn1,41750,-1,,18983,-1,mp-555664,,,,,
S1 Zn1,41750,-1,,18984,-1,mp-555594,,,,,
S1 Zn1,41750,-1,,18985,-1,mp-555543,,,,,
S1 Zn1,41750,-1,,36025,-1,,,,,,
S1 Zn1,41750,-1,,36027,-1,,,,,,
S1 Zn1,41750,-1,,36031,-1,,,,,,
S1 Zn1,41750,-1,,41763,-1,mp-554829,,,,,
S1 Zn1,41751,-1,,18900,-1,mp-554115,,,,,
S1 Zn1,41751,-1,,18985,-1,mp-555543,,,,,
S1 Zn1,41751,-1,,36028,-1,,,,,,
S1 Zn1,41751,-1,,36030,-1,,,,,,
S1 Zn1,41752,-1,,18985,-1,mp-555543,,,,,
S1 Zn1,41752,-1,,36025,-1,,,,,,
S1 Zn1,41753,-1,,36029,-1,,,,,,
S1 Zn1,41753,-1,,36070,-1,mp-553916,,,,,
S1 Zn1,41753,-1,,41745,-1,mp-555583,,,,,
S1 Zn1,41754,-1,,18983,-1,mp-555664,,,,,
S1 Zn1,41754,-1,,36029,-1,,,,,,
S1 Zn1,41754,-1,,41745,-1,mp-555583,,,,,
S1 Zn1,41754,-1,,41751,-1,,,,,,
S1 Zn1,41754,-1,,41752,-1,,,,,,
S1 Zn1,41761,-1,mp-555381,36025,-1,,,,,,
S1 Zn1,41761,-1,mp-555381,36029,-1,,,,,,
S1 Zn1,41761,-1,mp-555381,41752,-1,,,,,,
S1 Zn1,41761,-1,mp-555381,41753,-1,,,,,,
S1 Zn1,41761,-1,mp-555381,41754,-1,,,,,,
S1 Zn1,41762,-1,mp-554889,36034,-1,,,,,,
S1 Zn1,41764,-1,,36027,-1,,,,,,
S1 Zn1,41764,-1,,36070,-1,mp-553916,,,,,
S1 Zn1,41764,-1,,41750,-1,,,,,,
S1 Zn1,41764,-1,,41763,-1,mp-554829,,,,,
S1 Zn1,41765,-1,,18984,-1,mp-555594,,,,,
S1 Zn1,41765,-1,,18985,-1,mp-555543,,,,,
S1 Zn1,41765,-1,,41746,-1,,,,,,
S1 Zn1,41765,-1,,41750,-1,,,,,,
S1 Zn1,41765,-1,,41751,-1,,,,,,
S1 Zn1,41765,-1,,41752,-1,,,,,,
S1 Zn1,41765,-1,,41754,-1,,,,,,
S1 Zn1,42063,-1,,41725,-1,,,,,,
S1 Zn1,42063,-1,,42064,-1,,,,,,
S1 Zn1,42063,-1,,42070,-1,,,,,,
S1 Zn1,42065,-1,,42063,-1,,,,,,
S1 Zn1,42065,-1,,42067,-1,,,,,,
S1 Zn1,42066,-1,,42063,-1,,,,,,
S1 Zn1,42066,-1,,42064,-1,,,,,,
S1 Zn1,42066,-1,,42065,-1,,,,,,
S1 Zn1,42066,-1,,42070,-1,,,,,,
S1 Zn1,42068,-1,,42063,-1,,,,,,
S1 Zn1,42068,-1,,42064,-1,,,,,,
S1 Zn1,42071,-1,,42063,-1,,,,,,
S1 Zn1,42071,-1,,42070,-1,,,,,,
S1 Zn1,42074,156,mp-556363,42075,156,mp-556152,4.46e-07,0.0001,6.58e-05,,
S1 Zn1,42076,156,mp-555773,42073,156,mp-556448,0.000292,0.0084,0.0027,,
S1 Zn1,42076,156,mp-555773,42075,156,mp-556152,1.27e-06,0.0005,0.000602,,
S1 Zn1,42078,156,mp-557175,42073,156,mp-556448,0.000292,0.0089,0.00281,,
S1 Zn1,42079,156,mp-557026,42073,156,mp-556448,0.000293,0.0071,0.00281,,
S1 Zn1,42356,-1,,19025,-1,,,,,,
S1 Zn1,42356,-1,,19026,-1,,,,,,
S1 Zn1,42356,-1,,36015,-1,,,,,,
S1 Zn1,42356,-1,,42357,-1,,,,,,
S1 Zn1,42357,-1,,19025,-1,,,,,,
S1 Zn1,42357,-1,,19026,-1,,,,,,
S1 Zn1,42359,-1,,36015,-1,,,,,,
S1 Zn1,42359,-1,,42356,-1,,,,,,
S1 Zn1,42359,-1,,42357,-1,,,,,,
S1 Zn1,42361,-1,,18892,-1,,,,,,
S1 Zn1,42361,-1,,41709,-1,,,,,,
S1 Zn1,42361,-1,,41728,-1,,,,,,
S1 Zn1,42361,-1,,41733,-1,,,,,,
S1 Zn1,6386,-1,mp-555311,6388,-1,,,,,,
S1 Zn1,6585,160,mp-608468,18884,160,mp-581412,0.0404,0.0459,0.176,,
S1 Zn1,6587,160,mp-557151,36000,160,mp-556468,1.69e-06,0.0005,0.000241,,
S1 Zn1,6587,160,mp-557151,36001,160,mp-556576,0.00159,0.0315,0.0157,,
S1 Zn1,85461,156,mp-556485,36006,156,,,,,,
S1 Zn1,86535,156,mp-557058,18881,156,,,,,,
S1,150399,143,mp-608100,152047,143,mp-655141,0.087,0.522,2.95,,
S2 V1,119098,12,,174850,12,,,,,,
S2 V1,16919,164,mp-9561,174848,164,,,,,,
S2 V1,174849,5,,12127,5,,,,,,
S2 V1,174854,1,,150411,1,mp-611224,,,,,
S2 V1,174860,1,,152049,1,mp-655446,,,,,
S2 W1,174878,160,,18281,160,mp-9813,,,,,
S3 Th2,47718,62,,36572,62,mp-20163,,,,,
S3 Ti1,143586,11,,18784,11,mp-9920,,,,,
S3 Yb2,85786,185,mp-573084,45105,185,,,,,,
S32 Tl3 V24,54626,1,,51226,1,,,,,,
S4 V3,174846,12,,47722,12,,,,,,
S4 V3,174852,12,,87268,12,mp-560908,,,,,
S4 V3,174857,12,,14736,12,mp-1081,,,,,
S4 V5,174851,87,,41578,87,mp-1133,,,,,
S8 V5,174856,12,,96468,12,mp-690772,,,,,
Sb14 Te24 Yb3,152404,1,mp-675683,52088,1,,,,,,
Sb2 Se3,152169,62,mp-672706,47727,62,,,,,,
Sb2 Te4 Yb1,152434,122,mp-675892,53151,122,,,,,,
Sc5 Si3,149911,193,,28736,193,mp-7822,,,,,
Se2 Si1,47125,72,mp-568313,7572,72,mp-568264,0.699,0.3,4.36,,
Se20 U11,85587,104,,50343,104,,,,,,
Si2 Zr1,32585,63,,16942,63,mp-1515,,,,,
Si5 Tc3 U2,85177,128,mp-21620,39903,128,,,,,,
Sn5 Sr3,123961,63,,44474,63,mp-18192,,,,,
Te1 Tl1,22689,140,mp-16223,12205,140,mp-2081,0.103,0,0.28,,
Te3 U1,38161,11,mp-568948,14884,11,mp-8357,0.000156,0,1.09,,
Te3 Zr1,41627,11,,12892,11,mp-2089,,,,,
U1,45056,102,,26208,102,mp-43,,,,,
