category,composition,snlgroup_id 1,sg_num 1,task_id 1,snlgroup_id 2,sg_num 2,task_id 2,delta_energy,delta_bandgap,delta_volume_per_atom,rms_dist,scenario
diff. SGs,F22 O4 W5,174242,2,mp-765429,164124,88,,,,,,
diff. SGs,Cu1 Ho1 Pb1,148030,194,,6437,186,mp-16750,,,,,
diff. SGs,Na1 O6 Si2 Ti1,46061,2,,8687,15,mp-6465,,,,,
diff. SGs,Bi0.5 K0.25 Na0.25 O3 Ti1,28233,221,,28232,99,,,,,,
diff. SGs,As2 Nb1,17952,5,,15497,12,mp-7598,,,,,
diff. SGs,B5 Cu1 O10 Tm1,84744,72,mp-17395,41107,45,,,,,,
same SGs,H14 N4 O6 Ru1 S2,155252,14,mp-722271,95935,14,,,,,,
diff. SGs,Ba0.7 Mn2 O5 Pr1.3,73269,87,,73268,139,,,,,,
diff. SGs,Al0.58 Co0.76 Ni0.66,123556,123,,123555,221,,,,,,
diff. SGs,Li4 O18 Ti2 V7,174473,26,mp-769491,166792,55,,,,,,
diff. SGs,B2 Cd2 O5,46335,1,,25220,2,mp-7210,,,,,
same SGs,C3 Hg1 N3 Rb1 S3,86385,11,,44133,11,mp-669543,,,,,
diff. SGs,Ba1 Fe2 Gd1 O5.013,25662,47,,23816,123,,,,,,
same SGs,H12 K2 O14 Ru1 S2,102298,14,,88274,14,mp-24538,,,,,
diff. SGs,C6 Mn2 N6 Ru1,87452,162,mp-569321,4247,147,,,,,,
diff. SGs,Au1 Dy1 Sn1,144937,194,,705,186,mp-31414,,,,,
same SGs,O8 P2 Sn1 Sr1,175664,15,,140869,15,,,,,,
diff. SGs,Co29 O40,154303,1,mp-705563,50077,82,,,,,,
diff. SGs,Al6 Cr1 O15.9996 Sr4,11466,229,,11465,217,,,,,,
same SGs,F4 K8 O20 V4,95094,19,,8446,19,,,,,,
diff. SGs,Bi12 Cr4 O33,155561,9,,110241,159,,,,,,
diff. SGs,Nb12 O33 W1,152824,1,mp-704637,46209,5,,,,,,
diff. SGs,Fe2.1 Te2,126377,11,,126372,129,,,,,,
diff. SGs,Fe11 Na1 O17,174899,1,mp-850021,173699,194,,,,,,
diff. SGs,F3 Tc1,175861,194,,178178,38,,,,,,
diff. SGs,Fe5 Li4 O18 Ti4,174475,6,,166610,55,,,,,,
diff. SGs,Fe3 Li4 Mn3 O16 Ti2,167815,1,mp-770495,174460,8,,,,,,
same SGs,Ba2 Cu3 O7 Yb1,100854,47,,10288,47,,,,,,
same SGs,Al12.846 Ca12 Ga1.154 O33.734,140178,220,,69656,220,,,,,,
diff. SGs,O19 Sm2 Zr8,152570,25,mp-676556,53328,115,,,,,,
diff. SGs,Be1 Na2 O2,85120,14,mp-28588,38366,4,,,,,,
diff. SGs,F2 H12 Na2 O11 P2,174320,5,mp-762852,97714,15,,,,,,
diff. SGs,Ba2 Ir1 O6 Sc1,84606,225,mp-10302,42444,14,,,,,,
diff. SGs,Ag1 K1 O1,11244,139,mp-3074,9302,119,,,,,,
diff. SGs,Eu5 Nb4 O15,176395,1,,124823,164,,,,,,
same SGs,Ba1 Fe2 O5.249 Sm1,99937,123,,31394,123,,,,,,
same SGs,Al1 Fe1 Li1 O3,174110,2,mp-770577,160243,2,,,,,,
diff. SGs,As1 Cu2 O5,90950,58,,88995,14,,,,,,
diff. SGs,Li4 Nb2 Ni3 O16 V3,174717,8,mp-777087,171097,1,,,,,,
diff. SGs,B10 O20 Pb3,154040,9,,112277,159,,,,,,
same SGs,Cl1 F1 O24 P6 Sr10,154349,4,mp-705932,58020,4,,,,,,
diff. SGs,K1 O27 W9,152993,189,mp-705664,51730,150,,,,,,
same SGs,Al22 Na2.442 O34.222,101881,194,,6666,194,,,,,,
diff. SGs,Li9 Mn20 O40,153138,1,mp-690161,50517,82,,,,,,
diff. SGs,Er2 O12 Se3,102238,5,,99189,12,,,,,,
diff. SGs,Bi0.5 K0.3 Na0.2 O3 Ti1,28235,221,,28234,99,,,,,,
diff. SGs,F6 Na2 Sn1,12185,136,mp-8081,7535,14,,,,,,
diff. SGs,Na5 O42 W14,174180,44,mp-761947,161703,71,,,,,,
diff. SGs,Ag1 K5 N2 O2,151798,4,mp-643123,104073,55,,,,,,
diff. SGs,Cs4 Cu3 F12,86954,65,,51704,123,,,,,,
diff. SGs,As3 Cr4,85629,12,mp-28704,38731,8,,,,,,
diff. SGs,O9 Ti5,47765,1,,36546,2,mp-748,,,,,
diff. SGs,La1 O14 P5,142252,53,,42835,14,mp-561700,,,,,
diff. SGs,La3 Li2 Nb2 O13 Ti2,174721,8,mp-776497,171329,139,,,,,,
diff. SGs,Mo1 Na1 O5 Zn1,155692,62,,88973,33,,,,,,
diff. SGs,Cu2 Eu1 O4,84633,88,mp-9418,15908,15,,,,,,
same SGs,Ce20 In67 Pd36,127309,216,,31681,216,,,,,,
diff. SGs,F12 Np3 O1,96983,8,,94864,1,,,,,,
diff. SGs,Cu3 Li4 O16 V3 W2,174136,8,,160931,1,,,,,,
diff. SGs,Nb5 O17 Sr5,39597,34,,37978,58,mp-505228,,,,,
diff. SGs,Ni1 Si3 Y1,37820,38,,20732,65,mp-10284,,,,,
diff. SGs,Na1 O4 Si1 Y1,84868,62,mp-17891,23915,33,,,,,,
diff. SGs,Rb2 Sn1 Te5,85258,140,mp-28520,38143,108,,,,,,
diff. SGs,Ni1 O6 Re1 Sr2,85507,-1,,32601,87,mp-32307,,,,,
diff. SGs,Fe3 Li4 O16 Sb2 Ti3,177499,1,,158497,8,,,,,,
diff. SGs,Fe3 Li4 O16 Sb3 V2,170700,1,mp-777892,174742,8,,,,,,
diff. SGs,Ba1 Ge3 O8,135686,9,,99805,15,,,,,,
same SGs,C12 H3 O12 Rh1 Ru3,155415,2,mp-731160,102570,2,,,,,,
diff. SGs,Li4 Mn3 O16 Ti2 V3,174510,1,mp-770623,167994,8,,,,,,
diff. SGs,Ba0.534 O8 Ti4,102627,12,,12134,87,,,,,,
diff. SGs,Na4 O9 Si3 Sr1,86429,155,mp-559773,46229,5,,,,,,
diff. SGs,Co8 F12 Li3 O4,174823,1,,173113,8,,,,,,
diff. SGs,F5 Fe2 Li3 O1,174609,5,mp-773547,160263,22,,,,,,
same SGs,H1 Nd1 O2,150585,4,mp-625359,150584,4,,,,,,
diff. SGs,Cr2 Li3 O8 V2,172937,2,mp-850135,174890,12,,,,,,
diff. SGs,Nd1 Ni1 O3,123745,14,,2593,62,mp-25591,,,,,
diff. SGs,Fe1 Li7 O6,173982,146,mp-763688,156436,1,,,,,,
diff. SGs,Li5 Mn12 O24,154346,8,mp-705961,50887,156,,,,,,
same SGs,H6 Ru1 Sr2,96575,225,,88186,225,mp-24292,,,,,
same SGs,Al1 Ca6 F1 O29 Si6 Ti5,153238,1,mp-693358,57750,1,,,,,,
same SGs,Ca3 Na1 O24 Sc1 Si8 Zn3,153242,13,mp-693463,57675,13,,,,,,
same SGs,Cu2 H24 K4 O28 S0.996 Se3.0036,127614,14,,31867,14,,,,,,
diff. SGs,Al3 Cl1 Li2 Na2 O12 Si3,87626,81,mp-43030,57900,1,,,,,,
diff. SGs,Cu2 Ho1 O4,84674,88,mp-9421,40181,15,,,,,,
diff. SGs,Cl3 Cs1 Eu1,36550,221,,17284,99,,,,,,
diff. SGs,Ba2 C8 O19 Zr1,154723,2,,99997,15,,,,,,
diff. SGs,Al1 Pu3,85634,123,mp-20130,32938,221,,,,,,
diff. SGs,Er1 F5 K2,85000,62,mp-17371,44131,33,,,,,,
diff. SGs,Ca1 Mn7 O12,85407,204,mp-541644,17228,148,,,,,,
diff. SGs,La3 Na3 O30 Sr4 Ti10,153379,1,mp-695582,57456,42,,,,,,
diff. SGs,Ge1 Sb1,84802,225,mp-9935,18816,139,,,,,,
diff. SGs,Cu3 La6 O16 Sr2 Ti1,152881,65,mp-684769,57114,2,,,,,,
same SGs,Cl1 K3 O12 S3 Sn2,87523,4,mp-42091,57185,4,,,,,,
diff. SGs,Cl6 H5 O2 Sb1,174191,5,mp-757924,136543,15,,,,,,
diff. SGs,Li1 Mn6 O12,174216,5,mp-762537,162416,1,,,,,,
diff. SGs,Ni16 Zn53,86559,64,mp-581951,45732,39,,,,,,
diff. SGs,Ba12 Fe4 Mg3 O36 U5,153323,99,,56842,1,,,,,,
diff. SGs,Mg2 Nb4 O51 Pb17 Ti11,56924,25,,56392,99,,,,,,
diff. SGs,Fe5 O12 Y3,42492,148,,20893,230,mp-19648,,,,,
diff. SGs,C4 Cl3 Cu1 N1,117046,12,,117045,2,,,,,,
same SGs,F2 Na3 O50 Si12 Sm17,152644,143,mp-677015,55554,143,,,,,,
same SGs,Al3 N24 Si15 Y1,86357,1,mp-532803,55205,1,,,,,,
same SGs,Al2 Ba17 Cl4 Cr10 O48,153062,1,,55017,1,,,,,,
same SGs,Al6 N45 Nd1 O3 Si30,86895,1,mp-532626,54931,1,,,,,,
diff. SGs,H2 Ni1 Pr1 Sn1,87637,63,,3116,194,mp-510581,,,,,
diff. SGs,Ba2 La1 Nb3 O15 Ti2,56733,6,,55074,1,,,,,,
diff. SGs,Ba3 Cr2 O9 W1,86872,194,mp-559226,39958,190,,,,,,
diff. SGs,K1 S4 Si1 Yb1,84737,11,mp-12376,31774,4,,,,,,
diff. SGs,Fe3 Li4 O8 Sb1,174791,166,,172533,12,mp-780303,,,,,
diff. SGs,Ca1 Nb4 O8,86180,59,mp-532358,54520,11,,,,,,
diff. SGs,Na9 O39 W13,174235,1,mp-765145,163898,12,,,,,,
diff. SGs,Li4 Mn13 O24,154025,1,mp-698705,54441,44,,,,,,
diff. SGs,In3 Sb1 Te2,152561,59,mp-676518,54400,129,,,,,,
diff. SGs,Lu3 Nb1 O7,152603,7,mp-676725,54353,67,,,,,,
diff. SGs,Cl11 La1 Sr4,152711,1,mp-677371,54357,129,,,,,,
diff. SGs,F3 Mo5 O12,154334,1,mp-705844,54171,2,,,,,,
same SGs,Cr1 Cs1 I2,87493,63,mp-675843,53005,63,,,,,,
same SGs,C128 Ce8 H384 I24 O64 S64,134374,61,,35639,61,,,,,,
diff. SGs,O15 P5 Sb1,86750,11,,49856,14,mp-684537,,,,,
diff. SGs,Cs3 F9 Fe2,47802,190,,17378,194,mp-619767,,,,,
diff. SGs,Hg1 Ni1,84697,221,mp-1008,16951,123,,,,,,
diff. SGs,Au1 Li1 S1,124010,15,,42766,70,mp-29829,,,,,
diff. SGs,Er2 Rh1 Si3,31125,190,,17617,194,mp-4289,,,,,
diff. SGs,Cl4 Cu4 S4 W1,85967,12,,48129,139,mp-672345,,,,,
diff. SGs,C2 Cu3 H2 O8,130811,4,,3260,14,mp-23733,,,,,
diff. SGs,Li7 Mn17 O32,85810,121,,52698,5,mp-699179,,,,,
diff. SGs,Cr1 Li5 O8 V3,164595,9,mp-764013,174267,186,,,,,,
diff. SGs,Nb6 O25 Pb10,152372,1,mp-675506,52384,6,,,,,,
diff. SGs,O12 Ru2 Tb5,152687,12,mp-677244,52218,2,,,,,,
diff. SGs,Cr2 Li4 O16 Sn3 V3,170729,1,mp-777461,174739,8,,,,,,
diff. SGs,Al1 B14 Na1,86958,74,mp-34763,51707,15,,,,,,
diff. SGs,F21 Nb20 O39,86092,47,mp-685445,51720,-1,,,,,,
same SGs,Ca2 Na1 O18 Sc1 Si6 Zn2,86509,15,mp-534778,57591,15,,,,,,
diff. SGs,Al13 Co4,86049,58,mp-30751,45580,31,,,,,,
diff. SGs,K3 N1 O1,87205,1,,51340,3,mp-675156,,,,,
diff. SGs,Bi2 O19 U8,152774,1,mp-677724,54508,115,,,,,,
diff. SGs,O19 Th8 Y2,152298,5,mp-675118,51185,115,,,,,,
same SGs,Ir0.1 O4 Ru0.9 Sr2,110705,139,,21850,139,,,,,,
same SGs,Cu2 H24 K4 O28 S0.636 Se3.364,127609,14,,31855,14,,,,,,
same SGs,Bi18 O31 U2,152974,-1,,50535,-1,,,,,,
same SGs,Cu2 H24 K4 O28 S0.996 Se3.0032,127615,14,,31868,14,,,,,,
same SGs,B1 La1 N1 Ni1,84938,129,,23302,129,mp-20881,,,,,
same SGs,C48 Fe8 O48 Os4,102830,7,,12292,7,,,,,,
same SGs,Au1 Er1 Ge1,84763,186,mp-12563,48514,186,,,,,,
same SGs,Cu4 Li3 Ni1 O8,174123,12,mp-770350,160258,12,,,,,,
same SGs,C64 H192 I12 O32 S32 Sm4,134378,14,,35643,14,,,,,,
diff. SGs,Ge1 Li5 P3,152251,9,mp-674531,50952,15,,,,,,
diff. SGs,Er17 Ru6 Te3,151956,2,mp-645701,35723,12,,,,,,
diff. SGs,F6 Hg2 Sb1,87329,141,,50921,15,mp-674503,,,,,
diff. SGs,Co2 Cr3 Li4 O16 Ti3,174484,1,mp-769725,160545,8,,,,,,
diff. SGs,As1 Se1 U2,152963,12,mp-685138,50531,141,,,,,,
diff. SGs,Hg2 Nd1,84628,191,mp-11468,27056,164,,,,,,
diff. SGs,O12 Rb1 W4,154351,191,mp-706249,52341,162,,,,,,
diff. SGs,Mg1 Pt3,85073,221,mp-30777,27230,123,,,,,,
diff. SGs,Fe21 O23,154644,1,mp-706875,49991,2,,,,,,
diff. SGs,Sm4 Te9.804,32589,38,,32588,8,,,,,,
diff. SGs,Mo2 O8 Pr1 Rb1,86671,126,mp-565901,7622,48,,,,,,
diff. SGs,O15 P5 Sn2,85938,7,mp-26950,49730,13,,,,,,
diff. SGs,C4 Fe2 Li6 O16 P1,174521,15,mp-771083,168523,203,,,,,,
diff. SGs,Co3 Fe3 Li4 O16 Te2,174829,8,mp-849468,173646,1,,,,,,
diff. SGs,Au2 O8 Sr5,85853,139,mp-28796,39052,22,,,,,,
diff. SGs,Mo2 O11 P3,85904,15,,48691,5,mp-32108,,,,,
diff. SGs,Co4 Mn1 O8,161046,12,mp-773238,174159,2,,,,,,
diff. SGs,Al4 C6 Zr3,87441,166,mp-569831,48465,160,,,,,,
diff. SGs,Ag1 Zr3,86841,221,mp-30362,25827,123,,,,,,
diff. SGs,O23 Rb4 Te8,86729,62,mp-561228,48137,33,,,,,,
diff. SGs,O5 U11,50342,8,,152181,1,mp-673671,,,,,
diff. SGs,F6 Li2 Pt1,84808,136,mp-13986,47851,14,,,,,,
diff. SGs,B5 Na3 Se9,86099,142,mp-531600,53311,15,,,,,,
diff. SGs,F4 Rb1 Tl1,86883,57,mp-27210,47518,29,,,,,,
diff. SGs,Al14 Ca11 O32,52658,1,,50493,5,mp-33318,,,,,
diff. SGs,Cu1 Zr3,86496,221,mp-580287,47341,123,,,,,,
diff. SGs,K3 Li2 Nb5 O15,166451,100,mp-766938,123793,127,,,,,,
diff. SGs,Cu1 F3 Tl1,85922,221,mp-554973,19141,123,,,,,,
diff. SGs,As2 Ba1 Ni2,123446,12,,47136,139,mp-568280,,,,,
diff. SGs,Br1 Cu1 O3 Sb2,86604,36,mp-559587,46959,9,,,,,,
diff. SGs,Bi2 Pd2 Sr1,143574,129,,5139,11,mp-567114,,,,,
diff. SGs,C3 H2 O4,86888,92,mp-559232,185,76,,,,,,
diff. SGs,Na1 Nb13 O33,152148,1,mp-672212,46854,12,,,,,,
diff. SGs,Al2 H8 Mg1,123955,1,,324,164,mp-23709,,,,,
diff. SGs,Ca1 Sn1 Zn1,150332,194,,46603,186,mp-31160,,,,,
diff. SGs,Co1 Ge1 O3,85393,5,,35176,15,mp-24885,,,,,
diff. SGs,Cl5 Rh1 S1,152076,9,mp-657300,23728,15,,,,,,
diff. SGs,Ca6 H6 O13 Si2,153740,147,mp-697022,95732,143,,,,,,
diff. SGs,Nd2 O19 Zr8,152287,25,mp-675068,51155,115,,,,,,
diff. SGs,F7 Ho2 K1,46279,12,mp-31030,46219,8,,,,,,
diff. SGs,Ca5 Cu1 Pb3,152823,193,mp-680754,46044,165,,,,,,
diff. SGs,Cu4 Ho4 K2 S9,152820,8,mp-680679,45986,12,,,,,,
diff. SGs,O12 Rb2 Te1 W3,87389,186,mp-567014,45967,159,,,,,,
diff. SGs,Li4 Mn5 O16 Te3,174575,1,mp-773469,169045,8,,,,,,
diff. SGs,C1 Mn1 O4 P1,153014,62,,119954,33,,,,,,
same SGs,C96 H288 Mo12 N24 S48,128385,19,,48315,19,,,,,,
same SGs,Ca10 Cl1 F1 O24 P6,153090,143,mp-686571,56081,143,,,,,,
same SGs,Ca7 F3 Na13 O48 S12,86713,6,mp-532575,54845,6,,,,,,
same SGs,Cu2.85 O7.302 Re0.15 Sr2 Y1,97267,123,,10881,123,,,,,,
same SGs,Ba1 Ce2 Co1 S5,84678,140,,44024,140,mp-22288,,,,,
same SGs,K2 O8 P2 Zr1,94478,147,,9307,147,,,,,,
diff. SGs,Ca5 Pb3,146466,193,,44917,186,mp-574272,,,,,
diff. SGs,Cl8 Mo2 N1,87033,13,mp-680309,43866,7,,,,,,
diff. SGs,Ni1 Sc1 Si3,41590,65,mp-3129,41589,38,,,,,,
diff. SGs,Cs1 Cu2 F6,85110,227,mp-14581,38024,74,,,,,,
diff. SGs,La2 O5 Ru1,48060,2,,44658,14,mp-5299,,,,,
diff. SGs,Li4 O18 Ti1 V8,174474,1,mp-769497,166892,26,,,,,,
diff. SGs,Ba5 Eu8 O21 Zn4,87227,12,,44197,87,mp-581206,,,,,
diff. SGs,K1 La1 S4 Si1,143273,4,,2504,11,mp-12924,,,,,
diff. SGs,Co3 Nb1 O8,161659,9,mp-761589,174183,186,,,,,,
diff. SGs,Al2 K2 O12 Si3,153414,1,,102907,43,,,,,,
diff. SGs,Dy3 O7 Re1,86040,63,mp-555247,46465,20,,,,,,
diff. SGs,Ge3 Ni5,84621,15,mp-1428,43663,5,,,,,,
diff. SGs,Ca1 Cr1 F5,45448,9,,43627,15,mp-556748,,,,,
diff. SGs,Cl1 Nb3 O15 Te4,152137,1,mp-669521,43822,15,,,,,,
diff. SGs,Cr2 S4 Zn1,123440,74,,16374,227,mp-4194,,,,,
diff. SGs,Ag3 C6 K2 N6 Na1,31404,12,,11653,162,mp-6855,,,,,
diff. SGs,Ca1 In2 O4,84879,227,mp-22766,43499,141,,,,,,
same SGs,Cu1 Si2 Zr1,84625,129,,43678,129,mp-19953,,,,,
same SGs,Al1 La18 O52 Si11 Sr2,152741,1,mp-677529,55615,1,,,,,,
diff. SGs,Eu1 Ga1 O12 Rb2 Si4,152845,2,mp-684467,48383,15,,,,,,
diff. SGs,Ag1 O1 Rb1,97131,119,,10973,139,mp-8603,,,,,
diff. SGs,Li1 O13 V6,86893,2,mp-542050,43285,12,,,,,,
diff. SGs,Bi2 Cl1 O4 Yb1,85740,99,,43204,123,mp-561808,,,,,
diff. SGs,C12 Fe2 K5 Na1 O24,43418,213,mp-704100,43417,212,,,,,,
diff. SGs,Ni1 O3 Tm1,85172,62,mp-19002,43160,14,,,,,,
diff. SGs,O17 P1 W5,85760,19,mp-558307,43167,4,,,,,,
diff. SGs,Li4 O16 Sn3 V5,175185,1,,178182,8,,,,,,
diff. SGs,B1.998 O5.998 Y2,16230,194,,3694,176,,,,,,
diff. SGs,Cl3 Cs1 Mn1,43179,166,mp-23336,42923,160,,,,,,
diff. SGs,Se16 Ti45,152801,1,mp-680260,42959,12,,,,,,
diff. SGs,Al1 F5 Mn1,37791,40,,13759,63,mp-556284,,,,,
diff. SGs,O4 Sr1 W1,34392,15,,2549,88,mp-19163,,,,,
diff. SGs,Co1 O3 Te1,85755,2,,10694,62,mp-19113,,,,,
diff. SGs,B1 Cr2 O12 P3,86911,176,mp-565340,42773,143,,,,,,
diff. SGs,In20 Ni11 Y4,46121,12,,152833,8,,,,,,
diff. SGs,Bi8 Cu2 Pb6 S19,42809,12,,152131,2,mp-669445,,,,,
diff. SGs,F3 Fe2 Na3 O8 P2,86152,135,mp-581813,42557,55,,,,,,
diff. SGs,B2 Ir3 Y1,145592,12,,46457,191,mp-31098,,,,,
diff. SGs,Ba4 O9 Ti4,86270,12,mp-530879,52038,8,,,,,,
diff. SGs,Al4 C5 Zr2,85691,166,mp-571419,48464,160,,,,,,
diff. SGs,Bi2 O9 W2,85299,60,mp-505612,42482,33,,,,,,
diff. SGs,Co3 Dy2 Si5,147019,72,,42468,15,mp-15898,,,,,
diff. SGs,O12 Sb5 Yb3,85273,229,mp-22019,11848,217,,,,,,
diff. SGs,Ba1 O56 P4 W16,86173,2,mp-578781,41265,12,,,,,,
diff. SGs,In1 Nd2 Ni2,149369,127,,123121,55,,,,,,
diff. SGs,Ca3 Co1 O6 Rh1,85425,15,mp-555261,42268,167,,,,,,
diff. SGs,Ca2 Na17 Nb17 O57 Sn2,57011,6,,56197,99,,,,,,
diff. SGs,Co3 Ge5 Pr2,147278,15,,42255,72,mp-541894,,,,,
diff. SGs,As1 Mn7 O12 Sb1,85659,2,,42244,74,mp-699691,,,,,
diff. SGs,Cu1 Dy1 Sn1,142790,194,,6852,186,mp-22188,,,,,
diff. SGs,Gd1 Yb1 Zn2,177955,12,,177637,225,,,,,,
diff. SGs,Li22 Si5,47126,196,,42163,216,mp-542598,,,,,
diff. SGs,Co3 Si5 Y2,147586,15,,9934,72,mp-20618,,,,,
diff. SGs,H1 I11 Nb6,131501,33,,91840,56,mp-696500,,,,,
diff. SGs,N1 O1 V2,152555,5,,54509,141,mp-690555,,,,,
diff. SGs,As1 Fe1 S1,96686,2,,41791,14,mp-561511,,,,,
diff. SGs,Ni3 Si2,86751,63,mp-29667,41797,36,,,,,,
diff. SGs,Ag1 Ho1 S2,84989,92,mp-18262,41552,4,,,,,,
same SGs,Br1 F1 O24 P6 Sr10,86332,11,mp-534901,57895,11,,,,,,
diff. SGs,As2 Co7 O12,87231,12,,41283,74,mp-24892,,,,,
diff. SGs,Cu5 O18 Te3 Zn4,43465,15,mp-557936,41398,5,,,,,,
diff. SGs,Bi7 O18 Ta3,136514,1,,42009,12,mp-581875,,,,,
diff. SGs,Cu1 Ho2 K1 Mo4 O16,152795,9,mp-699660,41073,15,,,,,,
diff. SGs,Cs3 I9 Tm2,177941,63,,41003,194,mp-669308,,,,,
diff. SGs,Mn2 Nb2 O9 Zn2,85433,165,mp-566759,40945,158,,,,,,
diff. SGs,C1 Mn5 Si1,85246,63,mp-18468,46005,36,,,,,,
diff. SGs,F7 Mn1 Tl1 Zr1,86370,63,mp-567037,14214,11,,,,,,
diff. SGs,Cu5 Fe13 O24,174336,2,mp-763652,162128,1,,,,,,
same SGs,Cl8 H48 N16 O8 Ru4 S4,136858,62,,23624,62,,,,,,
same SGs,Cl15 Tm7,86688,62,,43449,62,mp-680292,,,,,
same SGs,H6 Na4 Ru1,151783,167,mp-643001,103125,167,,,,,,
same SGs,Dy1 Fe1 Si1,84800,129,,46627,129,mp-22698,,,,,
same SGs,F1 O12 Sr5 V3,87337,176,mp-704727,56127,176,,,,,,
diff. SGs,F10 In3 Rb1,85563,51,,40765,17,mp-560381,,,,,
diff. SGs,F6 K1 Nb1,84844,132,mp-7571,40656,116,,,,,,
diff. SGs,Bi0.5 K0.5 O3 Ti1,28236,99,,19256,221,,,,,,
diff. SGs,Li6 O16 Sb3 V3,174693,1,mp-775699,169955,8,,,,,,
diff. SGs,Ag1 Lu1 S2,152541,46,mp-676410,54518,141,,,,,,
diff. SGs,Ba3 Ca1 O9 W1 Zr1,155515,156,mp-736122,56570,164,,,,,,
diff. SGs,Nd3 O7 P1,86768,12,mp-29094,40105,8,,,,,,
diff. SGs,Cr1 Dy1 O4,24143,74,,24142,141,mp-18754,,,,,
diff. SGs,Co2 K9 S7,85554,205,mp-21946,40065,198,,,,,,
diff. SGs,Er1 Fe2,119770,166,,33826,227,mp-474,,,,,
diff. SGs,C1 Gd3 Sn1,150452,8,,42617,221,,,,,,
diff. SGs,Dy2 Rh3 Si5,142571,15,,36736,72,mp-14245,,,,,
diff. SGs,C2 Ca1 Ce1 F1 O6,87233,2,,39774,15,mp-662583,,,,,
diff. SGs,Cs6 O36 W11,41422,9,,39855,167,,,,,,
diff. SGs,Al1 K1 Si2,155210,142,,93676,88,,,,,,
diff. SGs,O21 Si6 Sr7 Zr1,85389,148,mp-555314,39448,2,,,,,,
diff. SGs,F10 Mn3,174019,2,mp-765801,156896,12,,,,,,
diff. SGs,Br13 Cd3 Cs7,39798,120,,39219,140,mp-667295,,,,,
diff. SGs,Cu1 Dy1 O8 W2,84679,2,mp-505168,39197,1,,,,,,
diff. SGs,Cl3 Mn8 O10,85768,139,mp-25773,39189,225,,,,,,
diff. SGs,Hf1 Na4 O18 S4,153561,15,,91462,9,,,,,,
diff. SGs,O31 P2 W9,85776,14,,21359,2,mp-628817,,,,,
diff. SGs,As2 O9 S2,47272,7,,37751,14,mp-27739,,,,,
same SGs,Al2.544 Ba6 O16 Ru1.456 Y2,140217,194,,32458,194,,,,,,
same SGs,P8 S49.2 Se8.8 Ta8,102402,3,,46293,3,,,,,,
diff. SGs,Fe1 P1 Se3,15852,146,,11427,148,mp-2928,,,,,
diff. SGs,Ge1 La2 Mg1 O6,84648,148,mp-11585,27797,146,,,,,,
diff. SGs,Cu1 Sm1 Sn1,142788,194,,1164,186,mp-12791,,,,,
diff. SGs,Eu1 Li1 O8 S2,150445,118,mp-621928,40778,34,,,,,,
diff. SGs,Ge4 Ir1,41705,144,,31123,152,mp-489,,,,,
diff. SGs,Br1 S1 Sb1,10049,33,,10048,62,mp-22971,,,,,
diff. SGs,Cl6 Cs1 Sb1,87436,15,mp-567583,34420,9,,,,,,
diff. SGs,B10 Cs2 K2 O17,150467,5,mp-623787,40062,15,,,,,,
diff. SGs,Li4 Mn3 O16 Sb3 V2,174692,1,mp-775695,170404,8,,,,,,
diff. SGs,Ba2 Ge2 O8 Ti1,37364,35,,24782,100,mp-6289,,,,,
diff. SGs,Eu2 N8 Si5,150432,1,,10720,31,,,,,,
diff. SGs,Ba8 Cl34 Eu7,86647,12,,46853,87,,,,,,
diff. SGs,Co2 Mn1 O4,174436,1,mp-767807,165909,8,,,,,,
diff. SGs,Al9 B1 Ca1 O18 Zr1,86685,176,mp-559642,42759,173,,,,,,
diff. SGs,Br4 O1 W1,84965,87,mp-32536,9378,79,,,,,,
diff. SGs,Cu3 K3 S7 Th2,85902,60,,31736,63,mp-638086,,,,,
diff. SGs,N4 O1 V5,152291,5,,51211,87,mp-691129,,,,,
diff. SGs,Co1 Gd1 O3,84934,221,mp-24863,20614,123,,,,,,
same SGs,Cu2 H24 K4 O28 S1.016 Se2.9848,127613,14,,31864,14,,,,,,
diff. SGs,F6 Ni2 Rb1,85275,227,mp-556497,36588,74,,,,,,
diff. SGs,C1 O19,154582,12,,93294,227,,,,,,
diff. SGs,Co2 La1 O12 Sr3 Ta2,152749,1,,55508,25,,,,,,
diff. SGs,Cr1 F6 Li2,35747,136,mp-555112,11414,14,,,,,,
diff. SGs,O4 Pb2 Sn1,36552,135,mp-22467,36551,55,,,,,,
diff. SGs,As3 Br1 Cd2,17084,9,,14177,15,mp-28900,,,,,
diff. SGs,La1 Mn7 O12,86177,204,mp-567029,36350,12,,,,,,
diff. SGs,Nb7 O21 Sr6,152562,1,mp-676519,54747,148,,,,,,
diff. SGs,Al1 Li1 O10 Si4,21604,7,,18262,13,mp-6442,,,,,
diff. SGs,Ga9 La9 Mg1 O30 Sr1,55475,8,,55013,5,,,,,,
diff. SGs,As1 In2 Se1,152591,24,mp-676682,54725,122,,,,,,
diff. SGs,B4 Bi2 Cu5 O14,86650,2,mp-559620,35805,1,,,,,,
diff. SGs,Cu1 O5 Sr2 Tl1,150440,123,mp-620290,40669,47,,,,,,
same SGs,I8 P19.294 Sn24,136480,223,,19774,223,,,,,,
same SGs,O7 S1 Zr1,151622,15,,89520,15,,,,,,
same SGs,Na2 O12 Re2 Sr4,140525,14,,32703,14,,,,,,
diff. SGs,Cu1 Li4 Mn5 O12,174037,5,mp-769821,157736,12,,,,,,
